period,location,plantStateDescription,plant,plantName,rank,coalRankDescription,ash-content,heat-content,price,quantity,sulfur-content,ash-content-units,heat-content-units,price-units,quantity-units,sulfur-content-units
2013,OH,Ohio,2828,Cardinal,BIT,Bituminous,9.34,12438,50.82,3747333,3.52,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2013,UT,Utah,3644,Carbon,BIT,Bituminous,9.71,12080,45.3,566474,0.74,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,OH,Ohio,3140,PPL Brunner Island,BIT,Bituminous,8.91,12625,44.824999999999996,2468727,2.64,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVS,West Virginia (Southern),8848,Ceredo,BIT,Bituminous,9.12,12466,44.349999999999994,1746362,3.01,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,IL,Illinois,8848,Ceredo,TOT,All,9.12,12466,43.875,1746362,3.01,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,8841,BRSC Shared Storage,TOT,All,4.36,9400,43.4,7012437,0.36,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,VA,Virginia,3405,John Sevier,BIT,Bituminous,12.45,12540,76.31,79310,0.94,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVN,West Virginia (Northern),6264,Mountaineer,TOT,All,10.69,12220,60.26,2872294,3.19,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,IN,Indiana,6082,Somerset Operating Co LLC,BIT,Bituminous,7.62,12335,50.82,682910,3.14,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,KYE,Kentucky (East),10384,Edgecombe Genco LLC,BIT,Bituminous,8.0,13000,41.379999999999995,112485,0.73,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,VA,Virginia,10377,James River Genco LLC,TOT,All,8.8,13165,31.939999999999998,144213,1.4,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,6248,Pawnee,SUB,Subbituminous,4.9,8395,22.5,2013436,0.36,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,6077,Gerald Gentleman,TOT,All,4.91,8508,20.17,5030275,0.28,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,MT,Montana,6076,Colstrip,TOT,All,9.13,8510,54.38,7754748,0.7,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,KYE,Kentucky (East),3947,Kammer,TOT,All,7.46,12979,88.59,450151,1.86,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,KYW,Kentucky (West),8848,Ceredo,TOT,All,9.12,12466,78.26,1746362,3.01,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,PAB,Pennsylvania (Bituminous),8848,Ceredo,TOT,All,9.12,12466,67.93,1746362,3.01,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,3399,Cumberland,TOT,All,8.83,11967,57.6,5789997,2.39,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,OH,Ohio,3936,Kanawha River,TOT,All,12.76,12165,64.67,549527,0.8,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,CO,Colorado,3399,Cumberland,TOT,All,8.83,11967,57.6,5789997,2.39,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,6772,Hugo,SUB,Subbituminous,4.67,8452,37.13,1851026,0.3,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,VA,Virginia,3298,Williams,BIT,Bituminous,9.14,12729,108.22,1279182,0.9,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,CO,Colorado,6073,Victor J Daniel Jr,TOT,All,9.23,11168,102.72,942451,0.43,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,6194,Tolk,SUB,Subbituminous,4.82,8856,30.11,4340823,0.23,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,6193,Harrington,SUB,Subbituminous,4.86,8872,27.22,3544922,0.22,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVN,West Virginia (Northern),3944,FirstEnergy Harrison Power Station,TOT,All,12.77,12288,33.95,3756188,3.31,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVS,West Virginia (Southern),56808,Virginia City Hybrid Energy Center,BIT,Bituminous,40.23,7589,40.68,822924,0.79,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,PAB,Pennsylvania (Bituminous),3943,FirstEnergy Fort Martin Power Station,TOT,All,11.97,12004,67.74,2127186,2.58,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,OH,Ohio,3943,FirstEnergy Fort Martin Power Station,BIT,Bituminous,12.14,12073,67.78,2080425,2.63,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,UT,Utah,3399,Cumberland,TOT,All,8.83,11967,57.6,5789997,2.39,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,KYW,Kentucky (West),6094,FirstEnergy Bruce Mansfield,TOT,All,9.95,12497,67.395,7271814,3.98,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,MT,Montana,4042,Valley,TOT,All,6.51,10593,77.19,490520,0.43,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,CO,Colorado,4042,Valley,TOT,All,6.51,10593,77.19,490520,0.43,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,4041,South Oak Creek,SUB,Subbituminous,4.54,8765,41.84,2278327,0.21,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,IN,Indiana,6071,Trimble County,TOT,All,8.16,11031,51.5,3562027,2.62,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,6065,Iatan,SUB,Subbituminous,4.93,8755,29.27,6649851,0.26,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVN,West Virginia (Northern),3943,FirstEnergy Fort Martin Power Station,TOT,All,11.97,12004,67.74,2127186,2.58,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVN,West Virginia (Northern),3938,Philip Sporn,TOT,All,12.36,12083,73.13,497202,0.91,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVS,West Virginia (Southern),7213,Clover,TOT,All,11.13,12460,88.18,1765531,1.17,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,VA,Virginia,56808,Virginia City Hybrid Energy Center,TOT,All,40.23,7589,40.68,822924,0.79,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,56609,Dry Fork Station,SUB,Subbituminous,5.01,8050,10.56,2027692,0.32,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,56596,Wygen III,SUB,Subbituminous,5.6,8004,15.61,605089,0.38,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,TX,Texas,6648,Sandow No 4,TOT,All,20.17,6307,60.714999999999996,7460697,1.23,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,VA,Virginia,6061,R D Morrow,TOT,All,10.81,12686,105.82,774118,1.01,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,MT,Montana,6089,Lewis & Clark,LIG,Lignite,9.3,6505,20.92,247783,0.51,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,PAB,Pennsylvania (Bituminous),6085,R M Schahfer,BIT,Bituminous,8.68,11215,60.5,1513517,2.95,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,PAB,Pennsylvania (Bituminous),6085,R M Schahfer,TOT,All,6.52,9870,51.0,3687603,1.37,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVN,West Virginia (Northern),3954,Mt Storm,TOT,All,13.85,12236,60.65,3330993,1.9,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,56224,TS Power Plant,SUB,Subbituminous,5.55,8839,86.67999999999999,634806,0.35,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,KYE,Kentucky (East),3280,Canadys Steam,TOT,All,7.53,12930,112.71,841321,1.35,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVS,West Virginia (Southern),3251,H B Robinson,BIT,Bituminous,8.53,12711,107.84,12672,1.59,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVS,West Virginia (Southern),3251,H B Robinson,TOT,All,8.53,12711,107.84,12672,1.59,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVS,West Virginia (Southern),6166,Rockport,TOT,All,12.53,12206,70.94,1028303,0.83,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,KYW,Kentucky (West),6019,W H Zimmer,BIT,Bituminous,9.21,11862,58.53,1823421,3.47,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,6106,Boardman,TOT,All,5.05,8362,31.67,1825692,0.41,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,PAB,Pennsylvania (Bituminous),6019,W H Zimmer,BIT,Bituminous,9.21,11862,58.53,1823421,3.47,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVS,West Virginia (Southern),6019,W H Zimmer,BIT,Bituminous,9.21,11862,58.53,1823421,3.47,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,4162,Naughton,TOT,All,5.36,9808,38.39,2796003,0.81,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,KYE,Kentucky (East),3788,Potomac River,TOT,All,7.26,13129,51.695,47968,0.75,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,VA,Virginia,3788,Potomac River,BIT,Bituminous,7.26,13129,65.0,47968,0.75,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,VA,Virginia,3788,Potomac River,TOT,All,7.26,13129,78.305,47968,0.75,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,VA,Virginia,3776,Glen Lyn,TOT,All,7.0,13038,91.61,18018,0.83,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,OH,Ohio,3181,FirstEnergy Mitchell Power Station,BIT,Bituminous,13.15,11982,71.68,485717,3.09,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVN,West Virginia (Northern),6018,East Bend,BIT,Bituminous,9.57,11529,51.75,1598917,3.1,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVS,West Virginia (Southern),6031,Killen Station,BIT,Bituminous,8.96,11730,57.44,1523394,2.81,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVS,West Virginia (Southern),6031,Killen Station,TOT,All,8.96,11730,57.44,1523394,2.81,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,VA,Virginia,3935,John E Amos,BIT,Bituminous,10.92,12338,68.18,6159564,2.34,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,KYE,Kentucky (East),3803,Chesapeake,BIT,Bituminous,11.42,12146,100.09,552564,0.81,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,OVR,Overseas,3803,Chesapeake,BIT,Bituminous,11.42,12146,100.09,552564,0.81,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,MT,Montana,4042,Valley,SUB,Subbituminous,5.47,10185,76.02,199722,0.42,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,TX,Texas,3497,Big Brown,LIG,Lignite,15.39,6805,74.53,3005676,0.71,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,IL,Illinois,6190,Brame Energy Center,BIT,Bituminous,8.85,11185,73.04,338107,3.11,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,6181,J T Deely,TOT,All,5.24,8535,32.58,8023312,0.28,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,TX,Texas,6180,Oak Grove,LIG,Lignite,15.08,6881,29.115,8236226,0.96,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,6138,Flint Creek,TOT,All,4.47,8644,25.65,2341031,0.22,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,6016,Duck Creek,SUB,Subbituminous,5.18,8928,37.52,1170116,0.27,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVS,West Virginia (Southern),3287,McMeekin,BIT,Bituminous,8.0,13155,117.19,255889,0.74,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVS,West Virginia (Southern),3287,McMeekin,TOT,All,8.0,13155,117.19,255889,0.74,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,MT,Montana,6177,Coronado,TOT,All,5.79,8898,34.39,4121272,0.38,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,IN,Indiana,6113,Gibson,BIT,Bituminous,9.32,11227,60.71,7996236,2.8,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,IL,Illinois,6019,W H Zimmer,BIT,Bituminous,9.21,11862,58.53,1823421,3.47,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,6009,White Bluff,TOT,All,5.22,8616,42.3,5665840,0.29,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,OH,Ohio,6004,FirstEnergy Pleasants Power Station,TOT,All,8.7,12090,34.675,3600081,3.89,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,108,Holcomb,SUB,Subbituminous,4.84,8793,27.05,1178105,0.24,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,NM,New Mexico,87,Escalante,SUB,Subbituminous,18.47,9137,44.5,831038,0.75,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,NM,New Mexico,87,Escalante,TOT,All,18.47,9137,44.5,831038,0.75,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,PAB,Pennsylvania (Bituminous),2836,Avon Lake,TOT,All,7.37,12974,38.385000000000005,799193,1.92,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,NM,New Mexico,2442,Four Corners,SUB,Subbituminous,23.74,8751,32.27,8032705,0.7,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,883,Waukegan,SUB,Subbituminous,4.49,8627,38.22666666666667,1804344,0.22,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,879,Powerton,SUB,Subbituminous,4.9,8612,44.18333333333334,4272724,0.2,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,KYW,Kentucky (West),1363,Cane Run,BIT,Bituminous,10.73,11036,50.14,1291043,2.45,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVS,West Virginia (Southern),1720,J C Weadock,TOT,All,6.4,9152,54.08,852161,0.41,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,KYW,Kentucky (West),136,Seminole,TOT,All,8.78,11989,80.86,3492827,3.05,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,OH,Ohio,2861,Niles,TOT,All,8.43,12342,70.825,7518,2.53,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVS,West Virginia (Southern),2850,J M Stuart,TOT,All,8.94,11774,60.79,5366377,2.55,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,IL,Illinois,2850,J M Stuart,BIT,Bituminous,8.94,11774,60.79,5366377,2.55,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,1122,Ames Electric Services Power Plant,SUB,Subbituminous,4.6,8655,61.88,224073,0.21,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVS,West Virginia (Southern),2832,Miami Fort,BIT,Bituminous,9.41,11755,58.31,3569390,3.28,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVS,West Virginia (Southern),1733,Monroe,BIT,Bituminous,8.45,12812,89.87,2378458,1.48,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVN,West Virginia (Northern),2832,Miami Fort,TOT,All,9.41,11755,58.31,3569390,3.28,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WVN,West Virginia (Northern),2364,Merrimack,TOT,All,7.66,13041,106.55,343224,2.22,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,PAB,Pennsylvania (Bituminous),2364,Merrimack,TOT,All,7.66,13041,106.55,343224,2.22,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,876,Kincaid Generation LLC,SUB,Subbituminous,4.84,8838,89.9,3089063,0.22,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,876,Kincaid Generation LLC,TOT,All,4.84,8838,73.25,3089063,0.22,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2012,WY,Wyoming,867,Crawford,SUB,Subbituminous,4.9,8709,56.6,648966,0.22,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
